"Device Name","Status","5K Pricing","Program Memory Size (Kbytes)","RAM (bytes)","EEPROM / HEF","Pin count","Max. CPU Speed MHz","Peripheral Pin Select (PPS)","Internal Oscillator","# of Comparators","Operational Amplifier","Total # of A/D channels","Max A/D Resolution (bits)","ADCC with Computation","Number of D/A Converters","Max D/A Resolution (bits)","Internal Voltage Reference (Bandgap)","Zero Cross detect","Slope Compensation / Programmable Ramp Generator","Data Signal Modulator (DSM)","Max 8 Bit Digital Timers","Max 16 Bit Digital Timers","Signal Measurement Timer","Hardware Limit Timer","Max # PWM outputs (including complementary outputs)","Max PWM Resolution (bits)","Angular Timer","Math Accelerator","UART","SPI?","I2C","Number of USB Modules","Windowed Watchdog Timer (WWDT)","CRC/Scan","Configurable Logic Cell Modules (CLC)","Complementary Waveform Generator (CWG) / Complementary Output Generator (COG)","Numerically Controlled Oscillator (NCO)","Programmable switched mode controller","Cap. Touch Channels","Segment LCD","Temp. Range Min.","Temp. Range Max.","Operation Voltage Min.(V)","Operation Voltage Max.(V)","High Voltage Capable","Packages"
PIC18C801," Not Recommended for new designs,Please consider device: PIC18F86J11","$5.79","0","1536","0","64","25","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 80/TQFP"
PIC16F877A," In Production,Please consider device: PIC16F18877","$5.80","14","368","256","40","20","No","No","2","0","8","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/PLCC,44/QFN,44/TQFP"
PIC16C72," Not Recommended for new designs,Please consider device: PIC16F72","$5.87","3.5","128","0","28","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 28/SOIC,28/SPDIP,28/SSOP"
PIC16F876," Not Recommended for new designs,Please consider device: PIC16F886","$5.88","14","368","256","28","20","No","No","0","0","5","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4620,"In Production","$5.90","64","3968","1024","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16C924," Not Recommended for new designs,Please consider device: PIC16C925","$5.95","7","176","0","64","8","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 64/TQFP,68/PLCC"
PIC16C66," Not Recommended for new designs,Please consider device: PIC16F76","$5.97","14","368","0","28","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 28/SOIC,28/SPDIP"
PIC18F4553,"In Production","$5.99","32","2048"," 256 / HEF","40","48","No","8 MHz, 32 kHz","2","0","13","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 40/PDIP,44/TQFP"
PIC18F4580,"In Production","$6.02","32","1536"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","11","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F96J65,"In Production","$6.03","96","3808"," 0 / HEF","100","42","No","32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 100/TQFP"
PIC18F252," Not Recommended for new designs,Please consider device: PIC18F2520","$6.07","32","1536","256","28","40","No","No","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC16C662," Not Recommended for new designs,Please consider device: PIC16F74","$6.12","7","176","0","40","20","No","4 MHz","2","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","3","6","No"," 40/PDIP,44/PLCC"
PIC16C74B," Not Recommended for new designs,Please consider device: PIC16F74","$6.15","7","192","0","40","20","No","4 MHz","0","0","8","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 40/PDIP,44/MQFP,44/PLCC"
PIC16F874," Not Recommended for new designs,Please consider device: PIC16F884","$6.23","7","192","128","40","20","No","No","0","0","8","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC16F877," Not Recommended for new designs,Please consider device: PIC16F18877","$6.31","14","368","256","40","20","No","None","0","0","8","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC16C64A," Not Recommended for new designs,Please consider device: PIC16F74","$6.34","3.5","128","0","40","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC16F873," Not Recommended for new designs,Please consider device: PIC16F883","$6.36","7","192","128","28","20","No","No","0","0","5","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4220,"In Production","$6.36","4","512"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F6527,"In Production","$6.38","48","3936","1024","64","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 64/TQFP"
PIC16C63," Not Recommended for new designs,Please consider device: PIC16F73 or PIC16C63A","$6.50","7","192","0","28","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 28/SOIC,28/SPDIP"
PIC18F442," Not Recommended for new designs,Please consider device: PIC18F4420","$6.50","16","768","256","40","40","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/PLCC,44/QFN,44/TQFP"
PIC16C76," Not Recommended for new designs,Please consider device: PIC16F76","$6.54","14","368","0","28","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 28/SOIC,28/SPDIP"
PIC16C774," Not Recommended for new designs,Please consider device: PIC18F4423","$6.54","7","256","0","40","20","No","4 MHz","0","0","10","12","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC18C242," Not Recommended for new designs,Please consider device: PIC18F2420","$6.54","16","512","0","28","40","No","No","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2.5","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4320,"In Production","$6.54","8","512"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F2585,"In Production","$6.58","48","3328","1024","28","40","No","8 MHz, 32 kHz","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","150","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC16C67," Not Recommended for new designs,Please consider device: PIC16F77","$6.85","14","368","0","40","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC18F4585,"In Production","$6.89","48","3328","1024","40","40","No","8 MHz, 32 kHz","2","0","11","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","150","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F8527,"In Production","$6.96","48","3936","1024","80","40","No","8 MHz, 32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 80/TQFP"
PIC18F2680,"In Production","$6.99","64","3328","1024","28","40","No","8 MHz, 32 kHz","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","150","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F248," Not Recommended for new designs,Please consider device: PIC18F2480","$7.04","16","768","256","28","40","No","No","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F452," Not Recommended for new designs,Please consider device: PIC18F4520","$7.05","32","1536","256","40","40","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/PLCC,44/QFN,44/TQFP"
PIC18F4539," Not Recommended for new designs,Please consider device: PIC18F4431","$7.05","24","1408","256","40","40","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP"
PIC18F6622,"In Production","$7.06","64","3936","1024","64","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 64/TQFP"
PIC16C73A," Not Recommended for new designs,Please consider device: PIC16F73","$7.09","7","192","0","28","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 28/SOIC,28/SPDIP"
PIC18C252," Not Recommended for new designs,Please consider device: PIC18F2520","$7.09","32","1536","0","28","40","No","No","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2.5","5.5","No"," 28/SOIC,28/SPDIP"
PIC18C442," Not Recommended for new designs,Please consider device: PIC18F4420","$7.14","16","512","0","40","40","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 40/PDIP"
PIC18F4680,"In Production","$7.27","64","3328","1024","40","40","No","8 MHz, 32 kHz","2","0","11","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","150","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F258," Not Recommended for new designs,Please consider device: PIC18F2580","$7.28","32","1536","256","28","40","No","No","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC16C77," Not Recommended for new designs,Please consider device: PIC16F77","$7.35","14","368","0","40","20","No","4 MHz","0","0","8","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC18F448," Not Recommended for new designs,Please consider device: PIC18F4480","$7.53","16","768","256","40","40","No","No","2","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/TQFP"
PIC18F2682,"In Production","$7.60","80","3328","1024","28","40","No","8 MHz, 32 kHz","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4682,"In Production","$7.63","80","3328","1024","40","40","No","8 MHz, 32 kHz","2","0","11","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F8622,"In Production","$7.63","64","3936","1024","80","40","No","8 MHz, 32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 80/TQFP"
PIC18C452," Not Recommended for new designs,Please consider device: PIC18F4520","$7.73","32","1536","0","40","40","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2.5","5.5","No"," 40/PDIP"
PIC18F458," Not Recommended for new designs,Please consider device: PIC18F4580","$7.74","32","1536","256","40","40","No","No","2","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/TQFP"
PIC17C42A," Not Recommended for new designs,Please consider device: PIC18F4220","$7.78","0","232","0","40","33","No","No","0","0","0","0","No","0","0","No","No","0","0","2","2","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC"
PIC18F2685,"In Production","$8.11","96","3328","1024","28","40","No","8 MHz, 32 kHz","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4685,"In Production","$8.16","96","3328","1024","40","40","No","8 MHz, 32 kHz","2","0","11","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 0/TQFP,40/PDIP,44/QFN,44/TQFP"
PIC18F6520,"In Production","$8.20","32","2048","1024","64","40","No","None","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F6627,"In Production","$8.32","96","3936","1024","64","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC14000," Not Recommended for new designs,Please consider device: PIC16F883","$8.36","7","192","0","28","20","No","4 MHz","2","0","8","0","No","0","0","No","No","0","0","1","1","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.7","6","No"," 28/SOIC,28/SPDIP,28/SSOP"
PIC16C65A," Not Recommended for new designs,Please consider device: PIC16C65B or PIC16F74","$8.47","7","192","0","40","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC"
PIC18F8520,"In Production","$8.61","32","2048","1024","80","40","No","None","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","5","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC17C43," Not Recommended for new designs,Please consider device: PIC18F4320","$8.80","0","454","0","40","33","No","No","0","0","0","0","No","0","0","No","No","0","0","2","2","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC"
PIC18F8627,"In Production","$8.89","96","3936","1024","80","40","No","8 MHz, 32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC16C74A," Not Recommended for new designs,Please consider device: PIC16F74","$9.00","7","192","0","40","20","No","4 MHz","0","0","8","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 40/PDIP,44/MQFP,44/PLCC"
PIC18F6525," Not Recommended for new designs,Please consider device: PIC18F6527","$9.20","48","3840","1024","64","40","No","No","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F6585," Not Recommended for new designs,Please consider device: PIC18F56Q84","$9.44","48","3328"," 1024 / HEF","64","40","No","No","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP,68/PLCC"
PIC18F6722,"In Production","$9.49","128","3936","1024","64","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8525," Not Recommended for new designs,Please consider device: PIc18F8527","$9.71","48","3840","1024","80","40","No","No","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F6628,"In Production","$9.82","96","3936","1024","64","40","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8628,"In Production","$9.84","96","3936","1024","80","40","No","8 MHz, 32 kHz","2","0","16","12","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F6621," Not Recommended for new designs,Please consider device: PIC18F6622","$9.90","64","3840","1024","64","40","No","No","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8722,"In Production","$9.95","128","3936","1024","80","40","No","8 MHz, 32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F8585," Not Recommended for new designs,Please consider device: PIC18F56Q84","$10.37","48","3328"," 1024 / HEF","80","40","No","No","2","0","16","10","No","0","0","No","No","0","0","1","3","0","0","5","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F8621," Not Recommended for new designs,Please consider device: PIC18F8622","$10.37","64","3840","1024","80","40","No","No","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F6680," Not Recommended for new designs,Please consider device: PIC18F56Q84","$10.61","64","3328"," 1024 / HEF","64","40","No","No","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","5","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP,68/PLCC"
PIC18C658," Not Recommended for new designs,Please consider device: PIC18F6585","$10.62","32","1536","0","64","40","No","No","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2.5","5.5","No"," 64/TQFP,68/PLCC"
PIC17C752," Not Recommended for new designs,Please consider device: PIC18F6520","$10.84","0","678","0","64","33","No","No","0","0","12","10","No","0","0","No","No","0","0","2","2","0","0","0","0","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","85","3","5.5","No"," 64/TQFP,68/PLCC"
PIC17C44," Not Recommended for new designs,Please consider device: PIC18F4420","$10.89","0","454","0","40","33","No","No","0","0","0","0","No","0","0","No","No","0","0","2","2","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC18F6723,"In Production","$11.06","128","3936","1024","64","40","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8680," Not Recommended for new designs,Please consider device: dsPIC30F5013","$11.07","64","3328"," 1024 / HEF","80","40","No","No","2","0","16","10","No","0","0","No","No","0","0","1","3","0","0","5","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC17C756A," Not Recommended for new designs,Please consider device: PIC18F6520","$11.32","0","902","0","64","33","No","No","0","0","12","10","No","0","0","No","No","0","0","2","2","0","0","0","0","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","85","3","5.5","No"," 64/TQFP,68/PLCC"
PIC18F8723,"In Production","$11.67","128","3936","1024","80","40","No","8 MHz, 32 kHz","2","0","16","12","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F6620," Not Recommended for new designs,Please consider device: PIC18F6622","$12.13","64","3840","1024","64","25","No","No","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","0","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8620," Not Recommended for new designs,Please consider device: PIC18F8622","$12.31","64","3840","1024","80","25","No","No","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","5","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F6720," Not Recommended for new designs,Please consider device: PIC18F6722","$12.66","128","3840","1024","64","25","No","No","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","5","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8720," Not Recommended for new designs,Please consider device: PIC18F8722","$13.70","128","3840","1024","80","25","No","No","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","5","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC17C766," Not Recommended for new designs,Please consider device: PIC18F8520","$15.69","0","902","0","80","33","No","No","0","0","16","10","No","0","0","No","No","0","0","2","2","0","0","0","0","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","85","3","5.5","No"," 80/TQFP"
PIC12CR509A," Not Recommended for new designs,Please consider device: PIC12F509","Call for pricing","1.5","41","0","8","4","No","14 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","125","2.5","5.5","No","Please call for package information"
PIC12HV609,"In Production","Call for pricing","1.75","64","0","8","20","No","4 MHz, 8 MHz","1","0","0","0","No","0","0","Yes","No","0","0","1","1","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","125","2","15","Yes","Please call for package information"
PIC16CR54A," Not Recommended for new designs,Please consider device: PIC16CR54C","Call for pricing","0.75","25","0","18","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6.3","No","Please call for package information"
PIC16CR54C," Not Recommended for new designs,Please consider device: PIC16F54","Call for pricing","0.75","25","0","18","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 18/SOIC,20/SSOP"
PIC16CR56A," Not Recommended for new designs,Please consider device: PIC16F610","Call for pricing","1.5","25","0","18","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No","Please call for package information"
PIC16CR57C," Not Recommended for new designs,Please consider device: PIC16F57","Call for pricing","3","72","0","28","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No","Please call for package information"
PIC16CR58B," Not Recommended for new designs,Please consider device: PIC16F616","Call for pricing","3","73","0","18","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 18/PDIP"
PIC16CR620A," Not Recommended for new designs,Please consider device: PIC16F818","Call for pricing","0.875","96","0","18","20","No","4 MHz","2","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 18/PDIP,18/SOIC"
PIC16CR63," Not Recommended for new designs,Please consider device: PIC16F723","Call for pricing","7","192","0","28","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 28/SPDIP"
PIC16CR65," Not Recommended for new designs,Please consider device: PIC16F724","Call for pricing","7","192","0","40","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No","Please call for package information"
PIC16CR72," Not Recommended for new designs,Please consider device: PIC16F722","Call for pricing","3.5","128","0","28","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","3","5.5","No","Please call for package information"
PIC16CR83," Not Recommended for new designs,Please consider device: PIC16F84A","Call for pricing","0.875","36","64","18","10","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2","6","No"," 18/SOIC"
PIC16CR84," Not Recommended for new designs,Please consider device: PIC16F84A","Call for pricing","1.75","68","64","18","10","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2","6","No","Please call for package information"
